date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:52:41	7392/7392	---M--	200	added ('OK')	image/png	etag:%2217d93fd4a5511df7a0eb02664d2748aa%22	https://img.accordproject.org/wp-content/uploads/2019/05/31183036/Kennedys%402x.png	H:/HtTracked/OPEN%20WEBSITE%20IDEA/img.accordproject.org/wp-content/uploads/2019/05/31183036/Kennedys@2x.png	(from https://www.accordproject.org/about/)
12:52:41	14541/14541	---M--	200	added ('OK')	image/png	etag:%22e09f688d98119e1c4f416a2f36019eb8%22	https://img.accordproject.org/wp-content/uploads/2019/05/31183037/KLGates%402x.png	H:/HtTracked/OPEN%20WEBSITE%20IDEA/img.accordproject.org/wp-content/uploads/2019/05/31183037/KLGates@2x.png	(from https://www.accordproject.org/about/)
12:52:42	1213/1213	---M--	200	added ('OK')	image/png	etag:%2254e94c643a8998e6131c1b4df5c4e9a6%22	https://img.accordproject.org/wp-content/uploads/2019/07/11204707/lathamlogo17px.png	H:/HtTracked/OPEN%20WEBSITE%20IDEA/img.accordproject.org/wp-content/uploads/2019/07/11204707/lathamlogo17px.png	(from https://www.accordproject.org/about/)
12:52:43	7659/7659	---M--	200	added ('OK')	image/png	etag:%2231f128dcd8413fe7a1d4b7ea4a3093c5%22	https://img.accordproject.org/wp-content/uploads/2019/05/31183038/Linklaters%402x.png	H:/HtTracked/OPEN%20WEBSITE%20IDEA/img.accordproject.org/wp-content/uploads/2019/05/31183038/Linklaters@2x.png	(from https://www.accordproject.org/about/)
12:52:44	13148/13148	---M--	200	added ('OK')	image/png	etag:%222b0c66a74b40c501a62fa160f179fdf9%22	https://img.accordproject.org/wp-content/uploads/2019/05/31183038/LockeLord%402x.png	H:/HtTracked/OPEN%20WEBSITE%20IDEA/img.accordproject.org/wp-content/uploads/2019/05/31183038/LockeLord@2x.png	(from https://www.accordproject.org/about/)
12:52:45	16456/16456	---M--	200	added ('OK')	image/png	etag:%2211b6dcf06cae35ca3053778227547465%22	https://img.accordproject.org/wp-content/uploads/2019/05/31183040/Lowenstein%402x.png	H:/HtTracked/OPEN%20WEBSITE%20IDEA/img.accordproject.org/wp-content/uploads/2019/05/31183040/Lowenstein@2x.png	(from https://www.accordproject.org/about/)
12:52:46	17596/17596	---M--	200	added ('OK')	image/png	etag:%22261e95d7477a1e6accf86a8b87bb8e3c%22	https://img.accordproject.org/wp-content/uploads/2019/05/31183040/Macfarlanes%402x.png	H:/HtTracked/OPEN%20WEBSITE%20IDEA/img.accordproject.org/wp-content/uploads/2019/05/31183040/Macfarlanes@2x.png	(from https://www.accordproject.org/about/)
12:52:47	9709/9709	---M--	200	added ('OK')	image/png	etag:%22ddc3ddbe346ddef5e97e8c6686162975%22	https://img.accordproject.org/wp-content/uploads/2019/05/31183041/MDR%402x.png	H:/HtTracked/OPEN%20WEBSITE%20IDEA/img.accordproject.org/wp-content/uploads/2019/05/31183041/MDR@2x.png	(from https://www.accordproject.org/about/)
12:52:48	26243/26243	---M--	200	added ('OK')	image/png	etag:%228eb2d02eb6e7277a4f9ad7b1a94c13e3%22	https://img.accordproject.org/wp-content/uploads/2019/05/31183042/MillsReeve%402x.png	H:/HtTracked/OPEN%20WEBSITE%20IDEA/img.accordproject.org/wp-content/uploads/2019/05/31183042/MillsReeve@2x.png	(from https://www.accordproject.org/about/)
12:52:49	15506/15506	---M--	200	added ('OK')	image/png	etag:%223dc6760b34b3ebc09225fbdcc061eda2%22	https://img.accordproject.org/wp-content/uploads/2019/06/24212959/Morrison2x.png	H:/HtTracked/OPEN%20WEBSITE%20IDEA/img.accordproject.org/wp-content/uploads/2019/06/24212959/Morrison2x.png	(from https://www.accordproject.org/about/)
12:52:50	13865/13865	---M--	200	added ('OK')	image/png	etag:%222ae099ad0fc1b82dba8be0d1c4797d91%22	https://img.accordproject.org/wp-content/uploads/2019/05/31183045/MWE%402x.png	H:/HtTracked/OPEN%20WEBSITE%20IDEA/img.accordproject.org/wp-content/uploads/2019/05/31183045/MWE@2x.png	(from https://www.accordproject.org/about/)
12:52:51	20580/20580	---M--	200	added ('OK')	image/png	etag:%22471d2b40cc0fa2e46457f8884f5857f6%22	https://img.accordproject.org/wp-content/uploads/2019/05/31183046/NortonRose%402x.png	H:/HtTracked/OPEN%20WEBSITE%20IDEA/img.accordproject.org/wp-content/uploads/2019/05/31183046/NortonRose@2x.png	(from https://www.accordproject.org/about/)
12:52:52	17527/17527	---M--	200	added ('OK')	image/png	etag:%22241018c5dcb04f850d36456c7326a690%22	https://img.accordproject.org/wp-content/uploads/2019/05/31183046/Orrick%402x.png	H:/HtTracked/OPEN%20WEBSITE%20IDEA/img.accordproject.org/wp-content/uploads/2019/05/31183046/Orrick@2x.png	(from https://www.accordproject.org/about/)
12:52:53	16858/16858	---M--	200	added ('OK')	image/png	etag:%22fb0c576aa1cdf87197f6503586d41974%22	https://img.accordproject.org/wp-content/uploads/2019/05/31183047/PerkinsCoie%402x.png	H:/HtTracked/OPEN%20WEBSITE%20IDEA/img.accordproject.org/wp-content/uploads/2019/05/31183047/PerkinsCoie@2x.png	(from https://www.accordproject.org/about/)
12:52:54	6359/6359	---M--	200	added ('OK')	image/png	etag:%22fba4688eab8547027afe809b9ae297da%22	https://img.accordproject.org/wp-content/uploads/2019/05/31183048/Pillsbury%402x.png	H:/HtTracked/OPEN%20WEBSITE%20IDEA/img.accordproject.org/wp-content/uploads/2019/05/31183048/Pillsbury@2x.png	(from https://www.accordproject.org/about/)
12:52:55	16244/16244	---M--	200	added ('OK')	image/png	etag:%22a4a93e9492b69eeac7b64157c3854fbe%22	https://img.accordproject.org/wp-content/uploads/2019/05/31183049/PinsentMasons%402x.png	H:/HtTracked/OPEN%20WEBSITE%20IDEA/img.accordproject.org/wp-content/uploads/2019/05/31183049/PinsentMasons@2x.png	(from https://www.accordproject.org/about/)
12:52:56	29475/29475	---M--	200	added ('OK')	image/png	etag:%22b7dd96cfffae0e4c4f5ce493c44d2b6a%22	https://img.accordproject.org/wp-content/uploads/2019/05/31183050/SJ%402x.png	H:/HtTracked/OPEN%20WEBSITE%20IDEA/img.accordproject.org/wp-content/uploads/2019/05/31183050/SJ@2x.png	(from https://www.accordproject.org/about/)
12:52:57	34005/34005	---M--	200	added ('OK')	image/png	etag:%22bcaa2af7370f9dacb7fff04263de24ad%22	https://img.accordproject.org/wp-content/uploads/2019/05/31184330/SimmonsSimmons%402x.png	H:/HtTracked/OPEN%20WEBSITE%20IDEA/img.accordproject.org/wp-content/uploads/2019/05/31184330/SimmonsSimmons@2x.png	(from https://www.accordproject.org/about/)
12:52:58	22842/22842	---M--	200	added ('OK')	image/png	etag:%22f99de91d43a07caf59c79c9d6760074d%22	https://img.accordproject.org/wp-content/uploads/2019/05/31184344/SlaughterMay%402x.png	H:/HtTracked/OPEN%20WEBSITE%20IDEA/img.accordproject.org/wp-content/uploads/2019/05/31184344/SlaughterMay@2x.png	(from https://www.accordproject.org/about/)
12:52:59	14793/14793	---M--	200	added ('OK')	image/png	etag:%22994312e3ed2e380bdcfdba2d8acb3a56%22	https://img.accordproject.org/wp-content/uploads/2019/05/31183051/SullivanCromwell%402x.png	H:/HtTracked/OPEN%20WEBSITE%20IDEA/img.accordproject.org/wp-content/uploads/2019/05/31183051/SullivanCromwell@2x.png	(from https://www.accordproject.org/about/)
12:53:00	16052/16052	---M--	200	added ('OK')	image/png	etag:%221f57d02c7960fc6cc7ad79cf18ea0663%22	https://img.accordproject.org/wp-content/uploads/2019/05/31183051/Waller%402x.png	H:/HtTracked/OPEN%20WEBSITE%20IDEA/img.accordproject.org/wp-content/uploads/2019/05/31183051/Waller@2x.png	(from https://www.accordproject.org/about/)
12:53:01	10118/10118	---M--	200	added ('OK')	image/png	etag:%22fbb903c664b50198eb3bd8ea990da25b%22	https://img.accordproject.org/wp-content/uploads/2019/05/31183052/WavelengthLaw%402x.png	H:/HtTracked/OPEN%20WEBSITE%20IDEA/img.accordproject.org/wp-content/uploads/2019/05/31183052/WavelengthLaw@2x.png	(from https://www.accordproject.org/about/)
12:53:02	24449/24449	---M--	200	added ('OK')	image/png	etag:%227b57405dd3ba7195216570aed5baf8e3%22	https://img.accordproject.org/wp-content/uploads/2019/05/31183053/WombleBondDickinson%402x.png	H:/HtTracked/OPEN%20WEBSITE%20IDEA/img.accordproject.org/wp-content/uploads/2019/05/31183053/WombleBondDickinson@2x.png	(from https://www.accordproject.org/about/)
12:53:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Mar%202020%2007:23:03%20GMT	https://www.accordproject.org/projects/cicero	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/projects/cicero.a2.delayed	(from https://www.accordproject.org/about/)
12:53:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Mar%202020%2007:23:03%20GMT	https://www.accordproject.org/news/category/press-release	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/news/category/press-release	(from https://www.accordproject.org/news/)
12:53:04	49944/49944	---M-Z	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2007:23:04%20GMT	https://www.accordproject.org/news/category/press-release/	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/news/category/press-release/index.html	(from https://www.accordproject.org/news/)
12:53:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Mar%202020%2007:23:04%20GMT	https://www.accordproject.org/news/category/in-the-news	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/news/category/in-the-news.a4.delayed	(from https://www.accordproject.org/news/)
12:53:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Mar%202020%2007:23:05%20GMT	https://www.accordproject.org/news/category/blog	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/news/category/blog	(from https://www.accordproject.org/news/)
12:53:06	59936/59936	---M-Z	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2007:23:05%20GMT	https://www.accordproject.org/news/category/in-the-news/	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/news/category/in-the-news/index.html	(from https://www.accordproject.org/news/)
12:53:06	52364/52364	---M-Z	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2007:23:05%20GMT	https://www.accordproject.org/news/category/blog/	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/news/category/blog/index.html	(from https://www.accordproject.org/news/)
12:53:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Mar%202020%2007:23:06%20GMT	https://www.accordproject.org/news/category/release-notes	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/news/category/release-notes.a6.delayed	(from https://www.accordproject.org/news/)
12:53:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Mar%202020%2007:23:07%20GMT	https://www.accordproject.org/news/category/event-content	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/news/category/event-content	(from https://www.accordproject.org/news/)
12:53:07	46048/46048	---M-Z	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2007:23:07%20GMT	https://www.accordproject.org/news/category/release-notes/	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/news/category/release-notes/index.html	(from https://www.accordproject.org/news/)
12:53:08	20504/20504	---M--	200	added ('OK')	image/png	etag:%2220b25fe419d27824902fe41b4876eb70%22	https://img.accordproject.org/wp-content/uploads/2020/03/03155608/AP-quarter-update-01-360x190.png	H:/HtTracked/OPEN%20WEBSITE%20IDEA/img.accordproject.org/wp-content/uploads/2020/03/03155608/AP-quarter-update-01-360x190.png	(from https://www.accordproject.org/news/)
12:53:09	45814/45814	---M-Z	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2007:23:08%20GMT	https://www.accordproject.org/news/category/event-content/	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/news/category/event-content/index.html	(from https://www.accordproject.org/news/)
12:53:09	19491/19491	---M--	200	added ('OK')	image/png	etag:%224200f541d3f0a2f907a3fe048e27b18c%22	https://img.accordproject.org/wp-content/uploads/2019/11/12155900/AP-Q4-2019-360x190.png	H:/HtTracked/OPEN%20WEBSITE%20IDEA/img.accordproject.org/wp-content/uploads/2019/11/12155900/AP-Q4-2019-360x190.png	(from https://www.accordproject.org/news/)
12:53:10	55743/55743	---M-Z	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2007:23:09%20GMT	https://www.accordproject.org/news/cicero-020/	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/news/cicero-020/index.html	(from https://www.accordproject.org/news/)
12:53:11	51585/51585	---M-Z	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2007:23:10%20GMT	https://www.accordproject.org/news/hacktoberfest-2019-completion/	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/news/hacktoberfest-2019-completion/index.html	(from https://www.accordproject.org/news/)
12:53:11	477898/477898	---M--	200	added ('OK')	image/jpeg	etag:%22533c8c619f68cf807e0088b3d9cfa5d8%22	https://img.accordproject.org/wp-content/uploads/2019/11/06170145/ciceromark1.jpg	H:/HtTracked/OPEN%20WEBSITE%20IDEA/img.accordproject.org/wp-content/uploads/2019/11/06170145/ciceromark1.jpg	(from https://www.accordproject.org/news/)
12:53:11	109596/109596	---M--	200	added ('OK')	image/png	etag:%221d971d8a8ee9bb36dd457aff0139127b%22	https://img.accordproject.org/wp-content/uploads/2019/10/31195440/logo-hf19-full-10f3c000cea930c76acc1dedc516ea7118b95353220869a3051848e45ff1d656-360x190.png	H:/HtTracked/OPEN%20WEBSITE%20IDEA/img.accordproject.org/wp-content/uploads/2019/10/31195440/logo-hf19-full-10f3c000cea930c76acc1dedc516ea7118b95353220869a3051848e45ff1d656-360x190.png	(from https://www.accordproject.org/news/)
12:53:11	33492/33492	---M--	200	added ('OK')	image/png	etag:%22f79705baf3f848ed9be27d74e1606f7f%22	https://img.accordproject.org/wp-content/uploads/2019/10/01182757/featured-image_featured-image-360x190.png	H:/HtTracked/OPEN%20WEBSITE%20IDEA/img.accordproject.org/wp-content/uploads/2019/10/01182757/featured-image_featured-image-360x190.png	(from https://www.accordproject.org/news/)
12:53:12	51604/51604	---M-Z	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2007:23:11%20GMT	https://www.accordproject.org/news/hacktoberfest2019-registration-open/	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/news/hacktoberfest2019-registration-open/index.html	(from https://www.accordproject.org/news/)
12:53:12	70596/70596	---M-Z	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2007:23:12%20GMT	https://www.accordproject.org/news/strongly-typed-data-for-javascript-and-beyond/	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/news/strongly-typed-data-for-javascript-and-beyond/index.html	(from https://www.accordproject.org/news/)
12:53:12	0/-1	---M--	301	error ('')			https://www.accordproject.org/projects/cicero	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/projects/cicero.ae.delayed	(from https://www.accordproject.org/news/)
12:53:13	35648/35648	---M--	200	added ('OK')	image/png	etag:%2202c5439a49087d872b25bdfa628f0199%22	https://img.accordproject.org/wp-content/uploads/2019/09/02081023/Screenshot-2019-10-02-at-09.09.33-360x190.png	H:/HtTracked/OPEN%20WEBSITE%20IDEA/img.accordproject.org/wp-content/uploads/2019/09/02081023/Screenshot-2019-10-02-at-09.09.33-360x190.png	(from https://www.accordproject.org/news/)
12:53:14	59438/59438	---M-Z	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2007:23:13%20GMT	https://www.accordproject.org/news/third-quarter-2019-update/	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/news/third-quarter-2019-update/index.html	(from https://www.accordproject.org/news/)
12:53:14	56735/56735	---M-Z	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2007:23:13%20GMT	https://www.accordproject.org/news/smart-legal-contracts-on-corda/	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/news/smart-legal-contracts-on-corda/index.html	(from https://www.accordproject.org/news/)
12:53:14	2338/2338	---M--	200	added ('OK')	application/json	date:Mon,%2009%20Mar%202020%2007:23:14%20GMT	https://www.accordproject.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.accordproject.org%2Ffrequently-asked-questions%2F	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/wp-json/oembed/1.0/embedbd5d.json	(from https://www.accordproject.org/frequently-asked-questions/)
12:53:15	57583/57583	---M-Z	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2007:23:14%20GMT	https://www.accordproject.org/news/page/3/	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/news/page/3/index.html	(from https://www.accordproject.org/news/)
12:53:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Mar%202020%2007:23:14%20GMT	https://www.accordproject.org/?p=1210	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/indexa028.html	(from https://www.accordproject.org/frequently-asked-questions/)
12:53:15	62282/62282	---M-Z	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2007:23:15%20GMT	https://www.accordproject.org/news/accord-project-forum-recordings/	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/news/accord-project-forum-recordings/index.html	(from https://www.accordproject.org/news/)
12:53:15	2434/2434	---M-Z	200	added ('OK')	text/xml	date:Mon,%2009%20Mar%202020%2007:23:15%20GMT	https://www.accordproject.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.accordproject.org%2Ffrequently-asked-questions%2F&format=xml	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/wp-json/oembed/1.0/embed22a3	(from https://www.accordproject.org/frequently-asked-questions/)
12:53:15	0/-1	---M--	301	error ('')			https://www.accordproject.org/projects/cicero	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/projects/cicero.b1.delayed	(from https://www.accordproject.org/frequently-asked-questions/)
12:53:15	59749/59749	---M-Z	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2007:23:15%20GMT	https://www.accordproject.org/news/page/2/	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/news/page/2/index.html	(from https://www.accordproject.org/news/)
12:53:15	2247/2247	---M--	200	added ('OK')	application/json	date:Mon,%2009%20Mar%202020%2007:23:15%20GMT	https://www.accordproject.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.accordproject.org%2Fmembership%2F	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/wp-json/oembed/1.0/embed321e.json	(from https://www.accordproject.org/membership/)
12:53:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Mar%202020%2007:23:15%20GMT	https://www.accordproject.org/?p=29	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/index9cd7.html	(from https://www.accordproject.org/membership/)
12:53:16	2343/2343	---M-Z	200	added ('OK')	text/xml	date:Mon,%2009%20Mar%202020%2007:23:15%20GMT	https://www.accordproject.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.accordproject.org%2Fmembership%2F&format=xml	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/wp-json/oembed/1.0/embedbee3	(from https://www.accordproject.org/membership/)
12:53:16	0/-1	---M--	301	error ('')			https://www.accordproject.org/projects/cicero	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/projects/cicero.b4.delayed	(from https://www.accordproject.org/membership/)
12:53:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Mar%202020%2007:23:16%20GMT	https://www.accordproject.org/events/category/conference	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/events/category/conference	(from https://www.accordproject.org/events/)
12:53:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Mar%202020%2007:23:16%20GMT	https://www.accordproject.org/events/category/hack	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/events/category/hack	(from https://www.accordproject.org/events/)
12:53:17	0/-1	---M--	301	error ('')			https://www.accordproject.org/projects/cicero	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/projects/cicero.b7.delayed	(from https://www.accordproject.org/events/)
12:53:17	46595/46595	---M-Z	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2007:23:16%20GMT	https://www.accordproject.org/events/category/conference/	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/events/category/conference/index.html	(from https://www.accordproject.org/events/)
12:53:17	2321/2321	---M--	200	added ('OK')	application/json	date:Mon,%2009%20Mar%202020%2007:23:17%20GMT	https://www.accordproject.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.accordproject.org%2Fworking-groups%2Ftechnology%2F	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/wp-json/oembed/1.0/embed80d2.json	(from https://www.accordproject.org/working-groups/technology/)
12:53:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Mar%202020%2007:23:17%20GMT	https://www.accordproject.org/?p=412	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/index5604.html	(from https://www.accordproject.org/working-groups/technology/)
12:53:17	45775/45775	---M-Z	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2007:23:17%20GMT	https://www.accordproject.org/events/category/hack/	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/events/category/hack/index.html	(from https://www.accordproject.org/events/)
12:53:18	2415/2415	---M-Z	200	added ('OK')	text/xml	date:Mon,%2009%20Mar%202020%2007:23:17%20GMT	https://www.accordproject.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.accordproject.org%2Fworking-groups%2Ftechnology%2F&format=xml	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/wp-json/oembed/1.0/embedaeb3	(from https://www.accordproject.org/working-groups/technology/)
12:53:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Mar%202020%2007:23:17%20GMT	https://www.accordproject.org/working-groups	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/working-groups	(from https://www.accordproject.org/working-groups/technology/)
12:53:19	45856/45856	---M-Z	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2007:23:18%20GMT	https://www.accordproject.org/working-groups/	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/working-groups/index.html	(from https://www.accordproject.org/working-groups/technology/)
12:53:19	10922/10922	---M--	200	added ('OK')	image/png	etag:%225eec6eabc93f040e5322792805241e33%22	https://img.accordproject.org/wp-content/uploads/2019/05/11160519/Jerome-170x170.png	H:/HtTracked/OPEN%20WEBSITE%20IDEA/img.accordproject.org/wp-content/uploads/2019/05/11160519/Jerome-170x170.png	(from https://www.accordproject.org/working-groups/technology/)
12:53:19	0/-1	---M--	301	error ('')			https://www.accordproject.org/projects/cicero	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/projects/cicero.bc.delayed	(from https://www.accordproject.org/working-groups/technology/)
12:53:20	2327/2327	---M--	200	added ('OK')	application/json	date:Mon,%2009%20Mar%202020%2007:23:19%20GMT	https://www.accordproject.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.accordproject.org%2Fliwg%2F	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/wp-json/oembed/1.0/embed33a6.json	(from https://www.accordproject.org/liwg/)
12:53:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Mar%202020%2007:23:19%20GMT	https://www.accordproject.org/?p=1767	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/index1905.html	(from https://www.accordproject.org/liwg/)
12:53:20	2423/2423	---M-Z	200	added ('OK')	text/xml	date:Mon,%2009%20Mar%202020%2007:23:19%20GMT	https://www.accordproject.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.accordproject.org%2Fliwg%2F&format=xml	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/wp-json/oembed/1.0/embed0247	(from https://www.accordproject.org/liwg/)
12:53:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Mar%202020%2007:23:20%20GMT	https://www.accordproject.org/working-groups/dispute-resolution	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/working-groups/dispute-resolution	(from https://www.accordproject.org/liwg/)
12:53:20	0/-1	---M--	301	error ('')			https://www.accordproject.org/projects/cicero	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/projects/cicero.c0.delayed	(from https://www.accordproject.org/liwg/)
12:53:21	2247/2247	---M--	200	added ('OK')	application/json	date:Mon,%2009%20Mar%202020%2007:23:20%20GMT	https://www.accordproject.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.accordproject.org%2Fprojects%2Fcicero%2F	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/wp-json/oembed/1.0/embed10ba.json	(from https://www.accordproject.org/projects/cicero/)
12:53:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Mar%202020%2007:23:20%20GMT	https://www.accordproject.org/?p=713	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/index2e8b.html	(from https://www.accordproject.org/projects/cicero/)
12:53:21	47226/47226	---M-Z	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2007:23:21%20GMT	https://www.accordproject.org/working-groups/dispute-resolution/	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/working-groups/dispute-resolution/index.html	(from https://www.accordproject.org/liwg/)
12:53:21	47551/47551	---M-Z	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2007:23:21%20GMT	https://www.accordproject.org/working-groups/real-estate/	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/working-groups/real-estate/index.html	(from https://www.accordproject.org/liwg/)
12:53:21	2341/2341	---M-Z	200	added ('OK')	text/xml	date:Mon,%2009%20Mar%202020%2007:23:21%20GMT	https://www.accordproject.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.accordproject.org%2Fprojects%2Fcicero%2F&format=xml	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/wp-json/oembed/1.0/embedf382	(from https://www.accordproject.org/projects/cicero/)
12:53:22	2481/2481	---M--	200	added ('OK')	image/png	etag:%22cc69cc7e3a7c8dbaf400cb2968565e1a%22	https://img.accordproject.org/wp-content/uploads/2019/05/03223807/CiceroWhite-168x32.png	H:/HtTracked/OPEN%20WEBSITE%20IDEA/img.accordproject.org/wp-content/uploads/2019/05/03223807/CiceroWhite-168x32.png	(from https://www.accordproject.org/projects/cicero/)
12:53:24	32049/32049	---M--	200	added ('OK')	image/png	etag:%229c4f542ebeee9a69defe88ec44b73699%22	https://img.accordproject.org/wp-content/uploads/2019/06/10193050/feature-mockup.png	H:/HtTracked/OPEN%20WEBSITE%20IDEA/img.accordproject.org/wp-content/uploads/2019/06/10193050/feature-mockup.png	(from https://www.accordproject.org/projects/cicero/)
